,Country,ObjectId,Industry,Gas Type,Seasonal Adjustment,year,Q1,Q2,Q3,Q4
1841,Americas,230,Manufacturing,Greenhouse gas,Seasonally Adjusted,2011,423.7093401,419.6728028,414.7616347,394.9276761
1842,Americas,230,Manufacturing,Greenhouse gas,Seasonally Adjusted,2012,420.444872,413.7831188,402.0194507,416.6274595
1843,Americas,230,Manufacturing,Greenhouse gas,Seasonally Adjusted,2013,398.9207181,420.5323278,416.8984437,451.986711
1844,Americas,230,Manufacturing,Greenhouse gas,Seasonally Adjusted,2014,425.4588078,417.5274692,412.2021469,426.3097913
1845,Americas,230,Manufacturing,Greenhouse gas,Seasonally Adjusted,2015,436.9749818,427.6380969,447.1336911,327.3297895
1846,Americas,230,Manufacturing,Greenhouse gas,Seasonally Adjusted,2016,417.8345412,394.5128234,395.3327323,401.6982138
1847,Americas,230,Manufacturing,Greenhouse gas,Seasonally Adjusted,2017,405.4539307,413.3273668,410.8118461,411.0567835
1848,Americas,230,Manufacturing,Greenhouse gas,Seasonally Adjusted,2018,398.2334542,410.4282279,418.445033,369.5645604
1849,Americas,230,Manufacturing,Greenhouse gas,Seasonally Adjusted,2019,410.8509993,407.2756969,381.8935534,388.6251288
1850,Americas,230,Manufacturing,Greenhouse gas,Seasonally Adjusted,2020,447.6811864,263.514379,361.6734615,412.0263618
1851,Americas,230,Manufacturing,Greenhouse gas,Seasonally Adjusted,2021,372.5170329,388.0584593,390.3879994,394.3157276
1852,Americas,230,Manufacturing,Greenhouse gas,Seasonally Adjusted,2022,403.2929451,388.0486335,386.2988519,373.7910188
1853,Americas,230,Manufacturing,Greenhouse gas,Seasonally Adjusted,2023,384.1859085,389.3467333,396.7381301,375.3923462
1854,Americas,230,Manufacturing,Greenhouse gas,Seasonally Adjusted,2024,368.8993251,366.7036187,402.1115089,386.7800256
1855,Americas,230,Manufacturing,Greenhouse gas,Seasonally Adjusted,2025,379.6745276,,,
1856,Americas,231,Manufacturing,Methane,Not Seasonally Adjusted,2010,2.338334493,2.428843767,2.421599605,2.457373597
1857,Americas,231,Manufacturing,Methane,Not Seasonally Adjusted,2011,2.427153787,2.259839736,2.547079408,2.584400803
1858,Americas,231,Manufacturing,Methane,Not Seasonally Adjusted,2012,2.39230358,2.243447879,2.344899406,2.757482894
1859,Americas,231,Manufacturing,Methane,Not Seasonally Adjusted,2013,2.331655295,2.400902337,2.605613673,2.678843336
1860,Americas,231,Manufacturing,Methane,Not Seasonally Adjusted,2014,2.368616153,2.465678008,2.545972038,2.607293667
1861,Americas,231,Manufacturing,Methane,Not Seasonally Adjusted,2015,2.447970489,2.627612726,2.574374231,2.529340098
1862,Americas,231,Manufacturing,Methane,Not Seasonally Adjusted,2016,2.528359017,2.439949114,2.5278994,2.550720801
1863,Americas,231,Manufacturing,Methane,Not Seasonally Adjusted,2017,2.511293669,2.633248665,2.594426866,2.673246694
1864,Americas,231,Manufacturing,Methane,Not Seasonally Adjusted,2018,2.651143525,2.447076843,2.425326423,2.599006888
1865,Americas,231,Manufacturing,Methane,Not Seasonally Adjusted,2019,2.423283838,2.585392202,2.571784878,2.729233242
1866,Americas,231,Manufacturing,Methane,Not Seasonally Adjusted,2020,2.700520125,2.300779505,2.44331405,2.492733403
1867,Americas,231,Manufacturing,Methane,Not Seasonally Adjusted,2021,2.356424287,2.53839502,2.38465605,2.51001325
1868,Americas,231,Manufacturing,Methane,Not Seasonally Adjusted,2022,2.343674418,2.499412351,2.580641182,2.528845143
1869,Americas,231,Manufacturing,Methane,Not Seasonally Adjusted,2023,2.412744548,2.507372992,2.569809115,2.554198025
1870,Americas,231,Manufacturing,Methane,Not Seasonally Adjusted,2024,2.460448696,2.51267245,2.564356159,2.54088232
1871,Americas,231,Manufacturing,Methane,Not Seasonally Adjusted,2025,2.456838264,,,
1872,Americas,232,Manufacturing,Methane,Seasonally Adjusted,2010,2.380511975,2.521926225,2.420324108,2.323389153
1873,Americas,232,Manufacturing,Methane,Seasonally Adjusted,2011,2.51318115,2.339729199,2.513066423,2.452496961
1874,Americas,232,Manufacturing,Methane,Seasonally Adjusted,2012,2.450771745,2.31633494,2.410073475,2.560953601
1875,Americas,232,Manufacturing,Methane,Seasonally Adjusted,2013,2.485903669,2.482195193,2.530162741,2.518753038
1876,Americas,232,Manufacturing,Methane,Seasonally Adjusted,2014,2.485226389,2.520719532,2.472586148,2.509027798
1877,Americas,232,Manufacturing,Methane,Seasonally Adjusted,2015,2.467638311,2.664224838,2.58043694,2.466997455
1878,Americas,232,Manufacturing,Methane,Seasonally Adjusted,2016,2.582873595,2.488537618,2.520728206,2.454788913
1879,Americas,232,Manufacturing,Methane,Seasonally Adjusted,2017,2.558507173,2.62643417,2.557502353,2.669772199
1880,Americas,232,Manufacturing,Methane,Seasonally Adjusted,2018,2.624564969,2.483384222,2.538492696,2.476111792
1881,Americas,232,Manufacturing,Methane,Seasonally Adjusted,2019,2.585189486,2.621167329,2.506508706,2.59682864
1882,Americas,232,Manufacturing,Methane,Seasonally Adjusted,2020,2.745944026,2.295530273,2.463723728,2.432149056
1883,Americas,232,Manufacturing,Methane,Seasonally Adjusted,2021,2.383925511,2.547395911,2.415911801,2.442255384
1884,Americas,232,Manufacturing,Methane,Seasonally Adjusted,2022,2.419299263,2.516845876,2.563299536,2.45312842
1885,Americas,232,Manufacturing,Methane,Seasonally Adjusted,2023,2.471793955,2.479724001,2.531344576,2.561262147
1886,Americas,232,Manufacturing,Methane,Seasonally Adjusted,2024,2.48334138,2.479001434,2.453192295,2.410710199
1887,Americas,232,Manufacturing,Methane,Seasonally Adjusted,2025,2.55015021,,,
1888,Americas,233,Manufacturing,Nitrous oxide,Not Seasonally Adjusted,2010,7.637412672,8.241607398,8.749025106,9.397949664
1889,Americas,233,Manufacturing,Nitrous oxide,Not Seasonally Adjusted,2011,9.783822756,10.15800043,9.876737946,9.24605165
1890,Americas,233,Manufacturing,Nitrous oxide,Not Seasonally Adjusted,2012,8.865649893,8.601789956,8.301163837,8.180455578
1891,Americas,233,Manufacturing,Nitrous oxide,Not Seasonally Adjusted,2013,8.133298401,8.384446159,8.380629796,8.351418518
1892,Americas,233,Manufacturing,Nitrous oxide,Not Seasonally Adjusted,2014,8.429124084,8.722555633,8.82530977,8.83641991
1893,Americas,233,Manufacturing,Nitrous oxide,Not Seasonally Adjusted,2015,8.603988124,8.653145462,8.522622145,8.379517633
1894,Americas,233,Manufacturing,Nitrous oxide,Not Seasonally Adjusted,2016,8.5573803,8.85046178,8.956126691,9.027664842
1895,Americas,233,Manufacturing,Nitrous oxide,Not Seasonally Adjusted,2017,8.820706713,8.83446437,8.791106245,8.75807303
1896,Americas,233,Manufacturing,Nitrous oxide,Not Seasonally Adjusted,2018,9.22565809,9.653941372,9.701575772,9.413448012
1897,Americas,233,Manufacturing,Nitrous oxide,Not Seasonally Adjusted,2019,8.842198523,8.416314762,8.100439248,7.894112124
1898,Americas,233,Manufacturing,Nitrous oxide,Not Seasonally Adjusted,2020,8.22239683,8.541163708,8.943120564,9.075728886
1899,Americas,233,Manufacturing,Nitrous oxide,Not Seasonally Adjusted,2021,8.868091606,8.681970883,8.289175632,7.931122564
1900,Americas,233,Manufacturing,Nitrous oxide,Not Seasonally Adjusted,2022,7.746256857,7.624967671,7.346329616,7.029102537
1901,Americas,233,Manufacturing,Nitrous oxide,Not Seasonally Adjusted,2023,7.240645622,7.47023883,7.544171189,7.588923079
1902,Americas,233,Manufacturing,Nitrous oxide,Not Seasonally Adjusted,2024,7.565506277,7.584904317,7.465014691,7.30159684
1903,Americas,233,Manufacturing,Nitrous oxide,Not Seasonally Adjusted,2025,7.341488358,,,
1904,Americas,234,Manufacturing,Nitrous oxide,Seasonally Adjusted,2010,7.689288958,8.141832938,8.725911288,9.468961657
1905,Americas,234,Manufacturing,Nitrous oxide,Seasonally Adjusted,2011,9.831719261,10.06102209,9.854120091,9.317751345
1906,Americas,234,Manufacturing,Nitrous oxide,Seasonally Adjusted,2012,8.915837785,8.521344777,8.270270735,8.241605967
1907,Americas,234,Manufacturing,Nitrous oxide,Seasonally Adjusted,2013,8.199779544,8.305148374,8.346371146,8.39849381
1908,Americas,234,Manufacturing,Nitrous oxide,Seasonally Adjusted,2014,8.50671973,8.643745226,8.781015298,8.881929142
1909,Americas,234,Manufacturing,Nitrous oxide,Seasonally Adjusted,2015,8.673235082,8.569898375,8.463845975,8.452293932
1910,Americas,234,Manufacturing,Nitrous oxide,Seasonally Adjusted,2016,8.590290819,8.769284965,8.923883518,9.108174312
1911,Americas,234,Manufacturing,Nitrous oxide,Seasonally Adjusted,2017,8.858337415,8.760930592,8.74414638,8.840935972
1912,Americas,234,Manufacturing,Nitrous oxide,Seasonally Adjusted,2018,9.269585278,9.578905929,9.645690242,9.500441797
1913,Americas,234,Manufacturing,Nitrous oxide,Seasonally Adjusted,2019,8.882223277,8.347479983,8.058328604,7.965032792
1914,Americas,234,Manufacturing,Nitrous oxide,Seasonally Adjusted,2020,8.244214366,8.472474363,8.891407821,9.174313438
1915,Americas,234,Manufacturing,Nitrous oxide,Seasonally Adjusted,2021,8.884128321,8.603132438,8.262265639,8.020834286
1916,Americas,234,Manufacturing,Nitrous oxide,Seasonally Adjusted,2022,7.759470904,7.542502329,7.321895093,7.122788355
1917,Americas,234,Manufacturing,Nitrous oxide,Seasonally Adjusted,2023,7.247727489,7.38916333,7.530058799,7.677029103
1918,Americas,234,Manufacturing,Nitrous oxide,Seasonally Adjusted,2024,7.564388618,7.502366905,7.442077227,7.381001264
1919,Americas,234,Manufacturing,Nitrous oxide,Seasonally Adjusted,2025,7.370112128,,,
1920,Americas,235,Mining,Carbon dioxide,Not Seasonally Adjusted,2010,75.66765954,75.6015089,77.30773089,78.89995644
1921,Americas,235,Mining,Carbon dioxide,Not Seasonally Adjusted,2011,77.72692642,75.8683331,78.49876353,81.50233782
1922,Americas,235,Mining,Carbon dioxide,Not Seasonally Adjusted,2012,84.03311261,82.13986143,84.17372401,86.81953878
1923,Americas,235,Mining,Carbon dioxide,Not Seasonally Adjusted,2013,88.98492992,85.67042078,87.34164934,86.80234992
1924,Americas,235,Mining,Carbon dioxide,Not Seasonally Adjusted,2014,85.70958161,83.13007686,85.76868273,89.21956934
1925,Americas,235,Mining,Carbon dioxide,Not Seasonally Adjusted,2015,89.62291034,85.49293387,89.66902352,88.01409718
1926,Americas,235,Mining,Carbon dioxide,Not Seasonally Adjusted,2016,83.91036123,78.39050595,80.23250291,81.35103681
1927,Americas,235,Mining,Carbon dioxide,Not Seasonally Adjusted,2017,81.88634714,80.47166481,84.41311478,87.77466599
1928,Americas,235,Mining,Carbon dioxide,Not Seasonally Adjusted,2018,93.17710952,95.48402988,102.2855206,103.9534836
1929,Americas,235,Mining,Carbon dioxide,Not Seasonally Adjusted,2019,102.2649515,102.4573041,103.1154174,102.8869352
1930,Americas,235,Mining,Carbon dioxide,Not Seasonally Adjusted,2020,102.0842458,85.88867674,88.42277658,91.85782821
1931,Americas,235,Mining,Carbon dioxide,Not Seasonally Adjusted,2021,91.71246519,91.19290673,93.38065497,94.53508742
1932,Americas,235,Mining,Carbon dioxide,Not Seasonally Adjusted,2022,91.3695961,90.32581384,93.20665734,93.64007556
1933,Americas,235,Mining,Carbon dioxide,Not Seasonally Adjusted,2023,93.60019494,91.5730763,94.68053576,96.37867055
1934,Americas,235,Mining,Carbon dioxide,Not Seasonally Adjusted,2024,94.60688544,93.62276546,96.19736348,97.63123657
1935,Americas,235,Mining,Carbon dioxide,Not Seasonally Adjusted,2025,97.15871756,,,
1936,Americas,236,Mining,Carbon dioxide,Seasonally Adjusted,2010,74.79357623,77.32017803,77.63588154,77.72721998
1937,Americas,236,Mining,Carbon dioxide,Seasonally Adjusted,2011,76.88503885,77.59327657,78.73150879,80.38653665
1938,Americas,236,Mining,Carbon dioxide,Seasonally Adjusted,2012,83.07518936,84.06402285,84.36740299,85.65962162
1939,Americas,236,Mining,Carbon dioxide,Seasonally Adjusted,2013,88.05883698,87.81529591,87.38657206,85.53864502
1940,Americas,236,Mining,Carbon dioxide,Seasonally Adjusted,2014,84.83819809,85.41639895,85.63408238,87.93923111
1941,Americas,236,Mining,Carbon dioxide,Seasonally Adjusted,2015,88.87381139,87.87604466,89.35361423,86.69549463
1942,Americas,236,Mining,Carbon dioxide,Seasonally Adjusted,2016,83.15486166,80.73288866,79.77412103,80.22253556
1943,Americas,236,Mining,Carbon dioxide,Seasonally Adjusted,2017,81.16506131,82.78126517,83.95017719,86.64928906
1944,Americas,236,Mining,Carbon dioxide,Seasonally Adjusted,2018,92.71359716,97.69394567,101.7058932,102.7867076
1945,Americas,236,Mining,Carbon dioxide,Seasonally Adjusted,2019,102.0035814,104.4800305,102.610825,101.6301714
1946,Americas,236,Mining,Carbon dioxide,Seasonally Adjusted,2020,101.7834362,87.86501428,88.01973499,90.58534189
1947,Americas,236,Mining,Carbon dioxide,Seasonally Adjusted,2021,91.45367517,93.21653009,93.03026914,93.12063991
1948,Americas,236,Mining,Carbon dioxide,Seasonally Adjusted,2022,91.28737165,92.30477366,92.74055866,92.20943887
1949,Americas,236,Mining,Carbon dioxide,Seasonally Adjusted,2023,93.5535463,93.52792365,94.18366748,94.96734012
1950,Americas,236,Mining,Carbon dioxide,Seasonally Adjusted,2024,94.57613882,95.57620401,95.66256665,96.23238604
1951,Americas,236,Mining,Carbon dioxide,Seasonally Adjusted,2025,97.27843024,,,
1952,Americas,237,Mining,Greenhouse gas,Not Seasonally Adjusted,2010,176.754606,177.1550902,179.8537177,180.7768651
1953,Americas,237,Mining,Greenhouse gas,Not Seasonally Adjusted,2011,178.4247448,176.6385482,180.4537669,184.1938029
1954,Americas,237,Mining,Greenhouse gas,Not Seasonally Adjusted,2012,184.1745421,180.0329578,182.2705173,186.1799925
1955,Americas,237,Mining,Greenhouse gas,Not Seasonally Adjusted,2013,188.633916,186.2835906,187.5866365,188.3889926
1956,Americas,237,Mining,Greenhouse gas,Not Seasonally Adjusted,2014,185.9954916,183.5255448,186.5185161,190.4316204
1957,Americas,237,Mining,Greenhouse gas,Not Seasonally Adjusted,2015,189.448404,183.8175034,185.3239513,182.596453
1958,Americas,237,Mining,Greenhouse gas,Not Seasonally Adjusted,2016,174.742568,167.8845333,169.3438993,171.1651887
1959,Americas,237,Mining,Greenhouse gas,Not Seasonally Adjusted,2017,172.5313407,171.1558977,175.8232043,180.189422
1960,Americas,237,Mining,Greenhouse gas,Not Seasonally Adjusted,2018,184.9321341,186.2137051,191.5230983,191.9943081
1961,Americas,237,Mining,Greenhouse gas,Not Seasonally Adjusted,2019,188.0364977,185.3381995,186.78451,190.0063667
1962,Americas,237,Mining,Greenhouse gas,Not Seasonally Adjusted,2020,184.4252073,156.6096063,166.8328643,171.6131953
1963,Americas,237,Mining,Greenhouse gas,Not Seasonally Adjusted,2021,170.9205847,165.6985335,165.7752798,165.9368652
1964,Americas,237,Mining,Greenhouse gas,Not Seasonally Adjusted,2022,163.4331133,163.1155648,166.7643229,167.8101782
1965,Americas,237,Mining,Greenhouse gas,Not Seasonally Adjusted,2023,168.6264897,166.4361816,170.4639393,173.2165051
1966,Americas,237,Mining,Greenhouse gas,Not Seasonally Adjusted,2024,171.4411251,170.6272468,171.9044243,170.0360664
1967,Americas,237,Mining,Greenhouse gas,Not Seasonally Adjusted,2025,175.3341357,,,
1968,Americas,238,Mining,Greenhouse gas,Seasonally Adjusted,2010,176.3033668,179.360469,180.0011229,178.8753203
1969,Americas,238,Mining,Greenhouse gas,Seasonally Adjusted,2011,177.9589892,178.7607684,180.5100387,182.4810664
1970,Americas,238,Mining,Greenhouse gas,Seasonally Adjusted,2012,183.4210419,182.359629,182.5907238,184.286615
1971,Americas,238,Mining,Greenhouse gas,Seasonally Adjusted,2013,187.9876571,188.7861397,187.6843108,186.435028
1972,Americas,238,Mining,Greenhouse gas,Seasonally Adjusted,2014,185.2969638,186.1256074,186.5224644,188.5261372
1973,Americas,238,Mining,Greenhouse gas,Seasonally Adjusted,2015,188.800846,186.5389895,185.2532808,180.5931952
1974,Americas,238,Mining,Greenhouse gas,Seasonally Adjusted,2016,173.9986049,170.5477528,169.128943,169.4608886
1975,Americas,238,Mining,Greenhouse gas,Seasonally Adjusted,2017,171.632814,174.0047231,175.6058375,178.45649
1976,Americas,238,Mining,Greenhouse gas,Seasonally Adjusted,2018,184.1575125,189.0726044,191.288393,190.1447357
1977,Americas,238,Mining,Greenhouse gas,Seasonally Adjusted,2019,187.4060103,187.9729109,186.6420491,188.1446035
1978,Americas,238,Mining,Greenhouse gas,Seasonally Adjusted,2020,183.6163626,159.088986,166.8542182,169.9213062
1979,Americas,238,Mining,Greenhouse gas,Seasonally Adjusted,2021,170.1966913,168.0719218,165.8170117,164.2456385
1980,Americas,238,Mining,Greenhouse gas,Seasonally Adjusted,2022,162.9288287,165.2240688,166.6500203,166.3202614
1981,Americas,238,Mining,Greenhouse gas,Seasonally Adjusted,2023,168.224253,168.2636169,170.242419,172.0128268
1982,Americas,238,Mining,Greenhouse gas,Seasonally Adjusted,2024,171.1395251,172.2753716,171.5469902,168.863217
1983,Americas,238,Mining,Greenhouse gas,Seasonally Adjusted,2025,175.4344643,,,
1984,Americas,239,Mining,Methane,Not Seasonally Adjusted,2010,100.6557399,101.0904075,102.0834636,101.4199104
1985,Americas,239,Mining,Methane,Not Seasonally Adjusted,2011,100.2575288,100.3057745,101.4837317,102.2186632
1986,Americas,239,Mining,Methane,Not Seasonally Adjusted,2012,99.67465952,97.41030437,97.59740593,98.86470329
1987,Americas,239,Mining,Methane,Not Seasonally Adjusted,2013,99.17228237,100.1164816,99.75001216,101.0996535
1988,Americas,239,Mining,Methane,Not Seasonally Adjusted,2014,99.82061504,99.89416662,100.2499982,100.718852
1989,Americas,239,Mining,Methane,Not Seasonally Adjusted,2015,99.34910132,97.83461504,95.15885077,94.08744608
1990,Americas,239,Mining,Methane,Not Seasonally Adjusted,2016,90.363001,89.0165705,88.61644166,89.31873945
1991,Americas,239,Mining,Methane,Not Seasonally Adjusted,2017,90.17349194,90.19692284,90.91130319,91.91798506
1992,Americas,239,Mining,Methane,Not Seasonally Adjusted,2018,91.28029547,90.23028724,88.72814681,87.52730149
1993,Americas,239,Mining,Methane,Not Seasonally Adjusted,2019,85.28755183,82.37291148,83.16594258,86.6305526
1994,Americas,239,Mining,Methane,Not Seasonally Adjusted,2020,81.86200196,70.25858729,77.90494628,79.236553
1995,Americas,239,Mining,Methane,Not Seasonally Adjusted,2021,78.70909399,74.00164366,71.90390883,70.92726316
1996,Americas,239,Mining,Methane,Not Seasonally Adjusted,2022,71.59955986,72.30539101,73.0613712,73.67773635
